CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
497c982d402d        redis                   0.07%               2.259GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.01MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.01MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.04%               380.3MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.98MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.2MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.259GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.98MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.2MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.21%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.259GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.95MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.01MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.95MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.04%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.01MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.3MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.98MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.18%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.95MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.01MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.95MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.05MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.03MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.18%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.08%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.95MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.08%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.02MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.08%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 962GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.98MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.2MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   86.06%              2.268GiB / 7.448GiB   30.45%              4.53GB / 2.7GB      180kB / 963GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               72.05MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.2MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.98MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.95MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.32%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.08%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.01MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.03MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.97MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.16%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               71.98MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.30%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72MiB / 7.448GiB      0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.94MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72MiB / 7.448GiB      0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.4MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.18%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.07%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.94MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.3MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.09%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.13MiB / 7.448GiB   1.01%               1.29GB / 1.1GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.98MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               0.01%               380.5MiB / 7.448GiB   4.99%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.31%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.08%               2.258GiB / 7.448GiB   30.32%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.17%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      49.70%              129.3MiB / 7.448GiB   1.70%               1.3GB / 1.1GB       0B / 0B             0
f69d55818a0b        app_scheduler   0.08%               71.92MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               19.20%              379.9MiB / 7.448GiB   4.98%               6.55GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           101.41%             114.1MiB / 7.448GiB   1.50%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   1.75%               2.259GiB / 7.448GiB   30.33%              4.53GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.07%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      53.09%              130.6MiB / 7.448GiB   1.71%               1.3GB / 1.11GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.07%               71.92MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               36.72%              380MiB / 7.448GiB     4.98%               6.56GB / 6.04GB     487kB / 0B          0
a9330bc416f3        opt_engine           0.52%               113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   2.55%               2.262GiB / 7.448GiB   30.37%              4.54GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.13%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
bb0b32bc4d1e        app_worker      0.00%               77.14MiB / 7.448GiB   1.01%               1.3GB / 1.11GB      0B / 0B             0
f69d55818a0b        app_scheduler   0.06%               72.02MiB / 7.448GiB   0.94%               105MB / 250MB       0B / 0B             0
041fa1816cc4        app               10.28%              380.2MiB / 7.448GiB   4.99%               6.56GB / 6.05GB     487kB / 0B          0
a9330bc416f3        opt_engine           100.20%             113.9MiB / 7.448GiB   1.49%               2.98GB / 1.35GB     69.6kB / 17.9MB     0
497c982d402d        redis                   0.24%               2.262GiB / 7.448GiB   30.37%              4.54GB / 2.7GB      180kB / 964GB       0
CONTAINER ID        NAME                                           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
cb815173b14c        nginx                0.00%               5.98MiB / 7.448GiB    0.08%               991MB / 1.02GB      86kB / 8.19kB       0
